"Algeria","Argentina","Australia","Austria","Belgium","Bolivia","Brazil","Canada","Chile","China","Colombia","Czechia","Denmark","Eastern.Europe.Central.Asia","Egypt","Ethiopia","Finland","France","Germany","Greece","Hungary","India","Indonesia","Iran","Ireland","Israel","Italy","Japan","Kenya","Malaysia","Mexico","Morocco","Netherlands","New.Zealand","Nigeria","Norway","Pakistan","Peru","Philippines","Poland","Portugal","Rest.of.EU","Rest.of.Middle.East.Africa","Rest.of.South.America","Rest.of.South.Asia.Oceania","Romania","Russia","Saudi.Arabia","Singapore","Slovakia","South.Africa","South.Korea","Spain","Sweden","Switzerland","Taiwan","Thailand","Turkey","United.Arab.Emirates","United.Kingdom","United.States","Uruguay","Venezuela","Vietnam","Western.Europe.non.EU"
0.95,9.32138371937259e-09,3.29785803432177e-08,4.9526730330378e-09,3.35047581568827e-07,1.40028550188903e-06,6.45606258956866e-09,1.84172727566113e-08,1.25248999409807e-07,3.8203533109645e-11,1.28056251530709e-07,1.49818233698215e-08,1.83335274674467e-07,1.98080905877731e-08,5.04005038691667e-07,1.29541011591691e-06,8.38667386205677e-09,3.25339951480046e-07,1.95759980248793e-08,2.12213765558463e-08,3.58150841552619e-32,2.47208750690574e-57,6.44317013777689e-38,8.29480579793004e-57,4.22814209381213e-08,6.83706874592324e-08,1.62714449163418e-07,2.48012156387535e-10,4.43875554833144e-07,2.66721168863895e-08,1.00322806945246e-08,3.39369290647864e-08,0,5.35173219128157e-08,3.97480414479017e-06,9.0343940547247e-08,3.17348640946176e-20,3.02231766938621e-06,2.18578349290076e-13,8.67555635761768e-09,0,2.61069007103144e-08,4.68255783983114e-05,6.45698020600427e-08,3.39488050148215e-07,4.80273924479803e-07,1.58590576834641e-15,1.63106239740812e-05,3.06366088590816e-07,9.60068691504676e-09,7.73990221183505e-08,4.84466333642778e-08,0,2.32369237709773e-08,4.240339150344e-08,1.92151837612673e-08,3.31353560480232e-08,6.16563354890129e-08,7.0614839718541e-06,3.6999576862841e-07,2.0828979491867e-09,1.50767301366232e-06,1.31150338102498e-27,1.08397787160048e-07,1.96492396321129e-08
2.38370471107766e-56,0.953143957758187,1.20028185091152e-52,7.39340479574483e-56,2.41838188710537e-54,1.73178664993197e-51,2.75588455099475e-27,5.02155904756246e-54,2.63430279568804e-50,4.14143331093934e-60,3.17529711095955e-49,1.37786800264829e-54,9.57582565144906e-55,1.75641133661227e-53,1.05188082135335e-41,5.07885536980178e-51,1.39441981344337e-54,1.2524449443587e-53,7.84784229910602e-54,2.17661192555746e-54,2.2705936250272e-81,4.87498137881778e-106,3.65097888465266e-87,1.1397060802533e-82,3.15679898001614e-54,4.28509685773455e-55,1.47463653344144e-53,1.75493263514628e-54,2.44227163737645e-52,3.08804392731624e-40,1.03766686121783e-51,4.2465904652795e-55,0,5.72549467678646e-51,1.15056536720527e-53,4.27831464650534e-54,1.18468679029273e-23,2.55971619433306e-49,8.65434425726623e-63,4.44024495169304e-56,0,1.25432086642401e-53,8.05560602819354e-53,1.01040288850108e-50,1.80068756897195e-51,5.8257751866736e-53,2.98502972870862e-64,6.3728520980594e-55,1.22980326729519e-54,3.33121416106109e-56,5.18968785532099e-52,2.92801379210886e-55,0,2.61146422606953e-55,2.11317712795005e-54,9.2722942322086e-56,2.99211787729668e-39,4.17632988019281e-55,8.1054202633548e-54,4.94263729927075e-54,1.4458038722744e-52,8.75519812954455e-25,1.2883402472145e-72,5.76588813163146e-54,1.34819817324648e-55
7.72874526423882e-11,4.63360795619999e-09,0.00598042475380843,1.56353866119181e-06,4.55203028744038e-08,3.62618930817862e-07,2.38728147669224e-10,1.93029911946989e-07,7.42189661620644e-06,2.61691948612142e-11,7.72159989189716e-09,5.00631169335138e-08,3.21619702314088e-07,1.50898887930528e-06,1.0679866652562e-06,2.0871870294211e-05,3.11136351561635e-07,1.16377613811107e-07,3.67419829722141e-08,2.89014358322108e-07,4.48939037981282e-34,1.52808937977455e-58,4.63504151443627e-39,1.5186597014836e-57,2.88587048976436e-06,7.85419879686286e-08,2.6498291907198e-08,4.12011401040661e-08,2.03118178017981e-05,1.61399324176188e-05,3.53068201238962e-08,1.71128087732564e-09,0,0.000374996848071365,0.000201271315756783,1.58457435359499e-07,9.34443781797343e-17,2.51511565036907e-07,1.16305554583455e-14,2.15698061521468e-08,0,6.51431245570087e-07,4.89090887941578e-05,1.81260550434547e-07,0.000222768068234641,2.57409797014848e-08,6.53592449843515e-19,0.000203878044694605,3.68473130429277e-05,6.16835538303429e-08,2.11883430065046e-06,1.54466255691947e-09,0,9.626869983732e-08,2.15946874681231e-07,1.4311458191589e-08,4.32252625807308e-05,1.01086745321314e-08,6.51852306895534e-05,4.55311009066464e-06,1.90109597982522e-06,2.0578744824805e-07,3.30656219937513e-31,1.13548572056809e-07,7.26792663766021e-10
5.5748805758512e-05,9.65332704038601e-05,0.000450600561762478,0.257796334262198,0.00195451939402019,0.0199324300194768,1.41478634964194e-07,0.000184944980765081,7.27200286914349e-06,5.37897409540119e-08,0.000250084750751315,0.00180861653760783,0.00018713426622953,0.000332365209885928,0.000176540407435742,3.52250427779247e-05,0.000463231399053188,0.00100411803460783,0.00320865159494182,0.00555848797168651,2.27970810960366e-34,4.22715949372948e-57,4.7609728772445e-40,1.88943677814554e-55,0.000486770934885719,0.000205733707048505,0.00241630634944745,0.000278259006395341,1.86625964230502e-05,1.02126525233221e-08,0.000205968062009641,0.000113214873885178,0.00175096818579307,0.000243234528664239,2.44808114825318e-05,0.00210212088753376,1.20016078548803e-07,8.8159271569069e-05,1.4791291473531e-11,0.000284497564389509,5.05522957616641e-05,0.00188907433631831,0.000592486612940025,7.44266685571877e-06,0.000135290008128919,0.0104349755252708,1.31443424554829e-12,0.000833346986429252,0.00107492706254242,7.39699594806008e-05,0.000424852205041147,0.000171109852762523,0.000103828694456995,0.000335567102429823,0.00290369164851875,0.000276627320556727,8.58069562090648e-05,5.53349407118272e-05,0.00172625227496454,0.00693553688489332,0.00044388576943982,0.000481360266442111,2.0431018524397e-29,2.18643247225517e-05,2.29206379607157e-05
8.49256848830376e-08,0.000429615578821624,0.00512325092255767,0.00596085108221787,0.0344125847892339,1.14792411615836e-05,0.000263887855288621,0.000507713623378099,0.00184610843243022,4.66496385154065e-07,0.00151874032862579,0.00769147796516927,0.0357435441455911,0.00123077608861717,0.00110656771151633,0.000541935171998365,0.0164463934019172,0.00999853972375107,0.016942989354636,0.0212195276453179,5.83128864998349e-34,9.6510815622113e-55,5.47780998898815e-38,6.22151234571347e-56,0.00153146239693842,0.0131577628393315,0.0160749695099511,0.0003360506515563,2.41028994591277e-05,5.05575090213896e-06,0.000169876505287176,0.00233516627517252,0.0955625002199147,0.00309859850203205,0.010737981329031,0.00740855089819709,1.53968991877698e-17,0.00117650049042507,9.12118743112598e-12,0.00524315646592172,0.0163482385097426,0.030279233424897,0.0111955184046063,0.000545479454820364,0.000519915754422731,0.0125543965909808,7.27578475319122e-12,3.1722143928033e-05,0.00366184257935995,0.000248188641510785,0.0034983116128436,5.3045099647608e-05,0.00546167639426974,0.0871063489438731,0.00905577693593597,0.0018966834131952,5.35661191957391e-06,0.000491892053813338,0.000208778125383456,0.10819956134564,0.000570284417722677,0.00041224691544055,1.68199999046056e-29,1.1093354236228e-05,0.0036452349299421
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.39821496320218e-13,3.28493903837389e-05,1.65550866979189e-08,2.73633133311621e-10,6.10490403427287e-10,1.90346630690125e-05,0.983746898969041,3.78105844188406e-10,1.8336446856162e-05,6.25466425124012e-14,3.29567998064664e-05,1.58550520853621e-09,3.92245079509662e-12,2.04478616039025e-09,8.62939551360138e-08,2.09304489468459e-07,1.68221454573381e-10,4.84925787884148e-10,9.88884823890593e-10,4.81706336353016e-12,1.40991020004489e-36,8.13462787044932e-61,3.34994982103721e-42,2.18114189061663e-60,9.25417118980499e-10,6.38784339432219e-11,7.85226957328771e-09,1.01550170193837e-10,1.4073529042295e-11,4.41150833037719e-06,5.00821710587221e-06,5.7792748565105e-11,0,6.84583073910725e-10,3.44837290865315e-06,6.11458592780195e-10,7.03925303940231e-24,8.61132265982209e-05,2.94314540000453e-19,1.67981573287236e-07,0,2.7304215290517e-09,4.26129657524534e-08,7.77937996126309e-07,1.57041406339929e-10,3.050590113914e-09,1.00183463068529e-20,6.89882064541479e-11,3.59351095405595e-10,7.73938250278417e-11,1.28101368128557e-08,3.85502728141811e-11,0,1.55109252765955e-10,1.9028225930326e-09,2.01555515494844e-12,9.34531027187551e-07,8.65740155218932e-12,5.56340500448725e-09,1.51796047738708e-09,1.61478504028157e-08,0.000881628016028771,4.18617805855437e-29,1.59150687313058e-10,2.5460409507059e-12
6.86991599611645e-08,4.20077261536434e-05,0.000505067616947041,0.000120476122369135,0.000143942243502497,0.0054854939614755,1.11984066475871e-05,0.32139625425043,0.00178186934157367,3.63895494909394e-08,0.0016384689842081,7.84219260087681e-05,2.80972674878346e-05,0.000736447628759942,7.44681883871901e-06,0.000315908314161913,0.000814939132354189,8.76087900659277e-05,0.000123847888059729,2.61707227040557e-05,1.32427720753429e-31,2.10164772940309e-58,1.5998855643554e-37,2.9546750132125e-56,2.00487234019323e-06,0.000605831289571171,1.63442991016665e-05,3.11724448829407e-05,3.88541912921779e-06,6.04007214135098e-07,0.00880120541498491,2.15296337685709e-05,0,0.000292230967747101,0.0361600068951803,0.0012805991758434,3.10871510872047e-06,0.000436338767276193,2.09506637687906e-11,5.80515657351851e-05,0,0.000605136065287253,0.00304907927610342,0.00229684965525168,0.00226869329969044,2.86504157632497e-05,1.13133204516889e-13,0.00219788529588804,4.71505692413026e-06,7.40018526622384e-06,1.0496657944524e-06,7.46171919079261e-06,0,0.000154738089782331,0.000531112395351438,8.03208217008247e-06,4.6113388496693e-06,9.79532251990948e-06,0.0010067051812756,4.00659789995216e-05,0.113195258106135,8.69236919012404e-05,4.87254397085428e-27,9.48285130399473e-06,0.00127041662450003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.28658003008446e-07,1.61588973062208e-05,0.000400018392398853,2.76990378902614e-07,2.50296588124936e-06,0.00243417199698796,0.00065324283844524,0.000143706873347516,0.00155533371525637,0.998420161781223,0.000134436689990243,1.68138844405821e-05,1.10303736764658e-05,5.34081013995039e-05,0.0100213803627752,0.0129522325335765,3.04057014665294e-06,2.25493391273823e-07,7.74447645232844e-06,3.19469351256109e-06,4.74751294549431e-26,6.63550615986744e-50,1.76085043924171e-32,6.79299561117729e-55,8.34402671829256e-06,0.000120851860069799,3.89765818724968e-06,7.11679412348456e-08,0.000970068427130275,0.00625625989291468,0.000238372229172187,1.46977688798704e-06,0,4.18507966335294e-05,0.00677367056783308,4.99559364797654e-05,7.16495659896433e-18,0.00638848340690693,1.89315682463864e-06,1.18918939750006e-05,0,2.99302604032809e-05,0.00202818642199963,0.00123791503825574,0.0173606144942817,1.48207105768803e-06,8.73678891376321e-12,0.00296099093576529,0.000110583752923888,3.03528697916299e-07,0.000444664086937525,6.44499772407774e-06,0,2.81757164063246e-05,1.11801635631232e-05,8.5766935216559e-07,0.00112752468876136,5.85722037651574e-06,0.000202244820127714,3.08164951826148e-05,0.000380296993183331,0.00200169652253979,4.79989010462042e-23,0.000642266084800527,7.68538974109802e-06
