"Algeria","Argentina","Australia","Austria","Belgium","Bolivia","Brazil","Canada","Chile","China","Colombia","Czechia","Denmark","Eastern.Europe.Central.Asia","Egypt","Ethiopia","Finland","France","Germany","Greece","Hungary","India","Indonesia","Iran","Ireland","Israel","Italy","Japan","Kenya","Malaysia","Mexico","Morocco","Netherlands","New.Zealand","Nigeria","Norway","Pakistan","Peru","Philippines","Poland","Portugal","Rest.of.EU","Rest.of.Middle.East.Africa","Rest.of.South.America","Rest.of.South.Asia.Oceania","Romania","Russia","Saudi.Arabia","Singapore","Slovakia","South.Africa","South.Korea","Spain","Sweden","Switzerland","Taiwan","Thailand","Turkey","United.Arab.Emirates","United.Kingdom","United.States","Uruguay","Venezuela","Vietnam","Western.Europe.non.EU"
0.857688767878606,4.47326793942802e-08,4.15830505922403e-08,9.03773695173114e-08,1.40380743198564e-06,1.40393136672672e-06,1.94122053846994e-08,2.46358969590382e-08,1.75300222982389e-07,1.99427401705866e-09,1.931297224437e-07,1.25887950066391e-07,1.74652139797453e-06,5.50062585456744e-08,7.62821548403759e-07,1.94601902813986e-06,2.08828647783024e-07,5.56857988790736e-06,2.2103732712729e-07,1.9724259879364e-07,3.945750773891e-07,1.426432784609e-08,2.84957681372146e-08,3.64341848259208e-08,1.74092963765762e-07,1.51327403162128e-07,8.9369800095308e-07,1.03437385444912e-08,6.0172341367753e-07,2.72614110013034e-08,2.86879502425334e-08,1.86739246770781e-07,6.77805742480819e-08,1.53162321906401e-07,6.54044472435793e-06,2.31007391429357e-07,1.68905952479104e-09,2.46273510992839e-06,2.22471160790534e-07,5.81540837606954e-08,2.30973635387432e-06,5.41143052656485e-08,2.2288116850084e-05,7.09211905296794e-08,1.13744037916029e-07,5.57472028246859e-06,2.1253342050302e-08,5.66638079395457e-06,3.84891866916484e-07,2.96670982966035e-08,8.03722245627804e-08,1.75064928454141e-07,6.85530168808308e-06,7.68236615610969e-08,1.4413736751501e-07,1.42126687497257e-07,3.71982027698734e-08,4.47003762339279e-07,5.24843979253702e-06,2.10304930714761e-06,2.67441400108244e-09,1.01318428697009e-06,2.13125966395041e-06,1.57260735768188e-07,8.16371217295291e-08
6.71910228346603e-08,0.500461645388878,6.99162455790398e-06,6.0782903341287e-08,7.55299623380337e-07,0.000151073260958684,0.0397327406641746,2.15393937338526e-06,0.00217520695330601,1.34124024036458e-09,0.013577249868036,8.46653884881271e-07,1.17461530340558e-07,8.87861228324107e-06,1.20998180548539e-07,0.000137317885800112,1.40446790838008e-06,7.99838995548256e-06,8.176172651121e-06,1.32654644423587e-07,2.65369737113543e-07,9.5934111086431e-09,1.91647038364873e-08,3.26966249843747e-07,1.1708545895381e-06,1.01774581052945e-07,2.2840001439934e-06,1.94785807308476e-06,0.000246858729515184,1.83345423604294e-08,0.000108432027483436,1.25590661103707e-07,4.55855278256239e-08,0.0016203260268072,5.53998413525449e-07,1.55363007568879e-06,1.13596957270801e-09,0.00550885943097548,1.49622003105155e-07,3.91112738842259e-08,2.6695231429886e-06,2.91154708654163e-06,5.14717913586124e-05,0.00584964122239617,1.60645912670031e-05,2.99940293366556e-05,1.42938419476279e-08,5.1350799465736e-07,2.58857336394937e-07,1.99524767960137e-08,5.40539869993444e-08,3.72415471060522e-06,8.99048099219669e-06,5.16674165217596e-08,9.69389541245085e-07,9.55866801003578e-08,4.67076502211846e-07,3.00630419147746e-07,5.24709650462971e-06,2.26303453514573e-06,6.96982843480036e-05,0.0138190484789442,0.0339613606538916,1.0576501786486e-07,5.49046880391486e-08
6.65157201476979e-08,2.97824006182269e-08,0.0279904985947055,0.000257741369623315,2.99083396899934e-06,9.34718129352573e-06,1.2924378451704e-08,1.29577697687527e-05,0.000131885090279048,3.50490166389209e-06,1.28583103963155e-07,6.70515678944818e-06,1.04652885989411e-05,0.000132025977604749,1.53357009281541e-05,0.000119262982060915,7.78597298107263e-05,1.80872877992602e-05,8.24116171364442e-06,6.56607001390967e-06,1.31351320644037e-05,2.3742481571331e-06,5.45732145171387e-06,3.32927638669211e-06,0.000208635646945593,3.4809711198879e-06,9.52018873235534e-07,9.5725385435699e-06,0.00304196927239357,1.92392875039928e-05,7.6400165481537e-07,1.24328413450335e-07,4.96401080395099e-06,0.0196145758432859,0.00180699061070876,1.0766107327656e-05,6.81213434027583e-06,3.27931009962434e-06,3.11048280259666e-05,3.87181864265526e-06,1.72924551784054e-06,2.81022749705357e-05,0.00562153245800042,1.59522473383187e-05,0.0010273083948558,3.71157183149337e-06,1.41501818355025e-08,0.0287460079062695,0.0019706062821399,6.5181417286554e-06,1.95405088761829e-05,3.33883840536675e-06,1.82566610359945e-06,3.5803693576758e-06,1.92025304987632e-05,2.83877961452455e-06,5.65931486512648e-05,1.48804468099281e-06,0.00918133992990633,0.000442177224879226,0.000146506775235798,6.74564116060841e-07,1.41896327232647e-06,1.71826497553184e-05,5.43528690342362e-08
0.000377644779179874,1.38906465290194e-05,0.000161040492284864,0.220607626661389,0.000892561201727746,0.00754596987807444,2.01604971328749e-07,8.35368171385558e-05,2.18469127404619e-06,6.27359406305636e-05,6.75935687704566e-05,0.000944079152326296,4.80669033668509e-05,0.000204141032598441,9.90423137704e-05,1.46686587673035e-05,0.000152248684194508,0.00035349531884694,0.00158487082060437,0.00126058237084098,4.09784955329021e-08,7.55523274258045e-07,2.95942084088082e-09,5.80689091485472e-06,0.000250955688480002,9.06674190301767e-05,0.00066030644454627,0.000180215570674584,1.31232851307876e-05,2.83122699063908e-09,0.000110916770732861,7.40240332260388e-05,0.000849154921938718,0.000111982706616166,1.13172302868401e-05,0.00106784896188004,2.89981599039169e-08,2.71112740294763e-05,0.000103911941308024,0.000163853744598422,2.10860356713851e-05,0.000707618683975276,0.000433758808288008,3.46392213539913e-06,1.45757679520879e-05,0.00592612760458917,0.000257441643129735,0.000615342069426508,0.000596794622759876,4.79106235768228e-05,0.000149057383561231,0.0014434712328671,6.28656825311314e-05,0.000105316227336821,0.00166710493436729,0.00032251761160241,2.61273528377721e-05,7.24206029612703e-05,0.00157261099026621,0.00256116061867885,0.000223425355470543,7.68135196936613e-05,2.21341436961875e-07,4.72182379526081e-05,1.09278981110265e-05
1.76824568690871e-07,9.91834890361705e-05,0.00145905960330187,0.00219881891589802,0.181459229827425,2.72460869227903e-06,0.000208559136313535,0.000213093044203252,0.000469312837471103,9.16282248468733e-05,0.000282042062073964,0.00311642681716053,0.0152831335026318,0.000649262869392583,0.000429037917328713,0.000209461777586334,0.00453683555281762,0.00315675367796089,0.00611174983692596,0.00841142140586008,3.82875798308264e-08,2.46376668963052e-05,1.58715932756893e-07,1.563881733302e-07,0.00067335916888112,0.00496136637581218,0.00494136148519669,0.000492828865046771,1.69325814570283e-05,1.29620196463195e-06,8.49971518867329e-05,0.00114910767892473,0.0408213408674229,0.00126431892664261,0.00461748141139945,0.00301649349699841,1.99135870958162e-08,0.000229412564619117,6.31433844648066e-05,0.00212271964766862,0.00728547703549449,0.00969397432241981,0.00562361076678555,0.000242888256375915,3.7260863262038e-05,0.00482262787130003,0.000230069505114431,1.5780885805976e-05,0.00114957051096197,0.00013216322521194,0.000852294184625022,0.000288331720605591,0.00226674907152921,0.0278055890200608,0.00394107786761943,0.00166805271671271,1.50838498676307e-06,0.000501545073818703,8.57357760435918e-05,0.0246183107108827,0.000253893248031237,5.21065813368632e-05,2.06806712333868e-07,5.18832873337837e-06,0.00159705596362232
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7083571287488e-08,0.420567848675544,3.96489195737651e-05,1.94892124351184e-05,1.16884221560892e-05,0.0607097453059717,0.912678394321397,4.96268031767988e-06,0.0742224955572415,5.83256364413205e-07,0.132898211766346,6.00162943362782e-05,1.17273686449577e-07,3.89808896794782e-05,1.4834814810131e-06,0.000160997712834438,1.54244407936923e-05,3.00881731639309e-05,5.49895921942413e-05,1.32442503780662e-07,5.29890718318259e-06,5.74684162418966e-07,5.7402167214311e-07,2.44644650347609e-08,1.8703714635889e-05,6.56412380796387e-07,0.000149182739206692,1.57663098744222e-05,4.04039269297384e-07,4.94240990007246e-06,0.031770246016474,1.25389817147525e-06,8.64739925879205e-06,9.25595250214171e-06,0.0047219376817871,9.30687310952124e-06,1.13415293585715e-09,0.0794795214304507,1.49382728347213e-07,0.0067979929410416,3.12440358242553e-05,2.83421868114853e-05,0.000778143637328985,0.0131929428791077,7.63757183481564e-08,0.000138500541537679,1.427098330718e-08,1.59021470463507e-06,2.58443373039133e-06,1.79285120055531e-06,3.8840441513297e-06,1.40512463330912e-05,6.37533502160771e-05,2.06339160992194e-06,3.96814112321934e-05,9.54338183603138e-08,1.14996318957932e-06,3.00149652487235e-07,0.000105293878877554,4.12343329051519e-05,0.000232428968435526,0.510549748185243,0.0350064251513711,1.05595878978044e-07,5.48168847370418e-08
5.37374300268883e-06,2.39607243363426e-05,0.00103979449234619,0.000907088674102428,0.00055191907017072,0.0159425125863398,0.00012685562772082,0.208132553473705,0.00304913226802564,0.000528892582590876,0.00337524202616784,0.000655919110699373,3.74204436944525e-05,0.00296806713102051,2.70802392161903e-05,0.000529770593617765,0.0143228443680269,0.000907808143367165,0.00176739793272269,2.88140506981399e-05,0.000253621418274001,4.16758923524566e-07,9.96487444377877e-06,1.04171249774254e-05,7.62967560985793e-06,0.00165297017268112,3.21196411720489e-05,0.000158963301590054,1.46503925064903e-05,6.63744109621579e-07,0.00727463391247802,0.000115162060171717,0.000916235365508741,0.000847252030184925,0.0679560190786471,0.00466939866338598,2.97739099666011e-06,0.000977366965339013,0.00107356840205796,0.000599775219953164,1.03339353853909e-05,0.00147274834069935,0.0175901930026821,0.00599999247450888,0.00172625303489222,0.000318965192694316,0.000274219550976771,0.0135567518782934,2.2490666487793e-05,3.48156460431299e-05,2.39910253031825e-06,0.000586635788925846,0.000671473618161185,0.000288798310484875,0.00247033762025112,7.8897425281234e-05,5.5657598444438e-06,9.31616759565082e-05,0.00935610390963294,0.000227339446159375,0.0933563788065981,7.89388461109814e-05,0.000335689729577265,0.000237638396689309,0.00427081028335046
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000573931332603753,0.0111689889264755,0.016385345153357,0.00071598016404186,0.00138931286442591,0.095345711192825,0.00255673715549955,0.00745123354208332,0.144151872609367,0.949220096526343,0.0205136390474292,0.0185308102242262,0.0157255979254163,0.0136220658562327,0.0242270075031187,0.0204256449416006,0.0103591404922638,0.000534677944319892,0.0108893141984336,0.0044423754565691,0.00975387425170884,0.00361874244408189,0.000160680696337463,0.000401727718269109,0.0043630733992839,0.023138772335201,0.00307217572667479,0.00047506537947484,0.00132549715316678,0.00671930993668015,0.0438230987401319,0.00105581692356448,0.019282391749659,0.0124204943326063,0.0116933473837393,0.0132684574614921,6.1982471354651e-05,0.112021954738525,0.0486726152215256,0.00992991180087491,0.000763351517157516,0.00613900066484001,0.0143880471337313,0.0355863244192827,0.222762095876813,0.00246273329025196,0.00729219128735018,0.0285377536370924,0.00733175227780693,0.000101067095391774,0.00761518353512794,0.00114094033230762,0.00719485508546216,0.011699399398109,0.00472791184235381,0.00083716038831814,0.00133007137830463,0.00450899958794208,0.00599709157136812,0.0235690824914389,0.0147961990023628,0.0634864613425352,0.0691752351749888,0.00582418816503559,0.00413715892875076
