"Algeria","Argentina","Australia","Austria","Belgium","Bolivia","Brazil","Canada","Chile","China","Colombia","Czechia","Denmark","Eastern.Europe.Central.Asia","Egypt","Ethiopia","Finland","France","Germany","Greece","Hungary","India","Indonesia","Iran","Ireland","Israel","Italy","Japan","Kenya","Malaysia","Mexico","Morocco","Netherlands","New.Zealand","Nigeria","Norway","Pakistan","Peru","Philippines","Poland","Portugal","Rest.of.EU","Rest.of.Middle.East.Africa","Rest.of.South.America","Rest.of.South.Asia.Oceania","Romania","Russia","Saudi.Arabia","Singapore","Slovakia","South.Africa","South.Korea","Spain","Sweden","Switzerland","Taiwan","Thailand","Turkey","United.Arab.Emirates","United.Kingdom","United.States","Uruguay","Venezuela","Vietnam","Western.Europe.non.EU"
0.477772914001055,2.24902346869681e-58,2.30226077838028e-10,6.92201287782573e-10,2.01796820630679e-08,1.4011654901234e-08,2.31739714814709e-32,5.47094634655186e-10,1.26888299678407e-09,1.53853169342354e-09,9.23798937203045e-10,1.83154398371356e-09,3.70255851450472e-09,1.64841164545231e-09,1.43232194127635e-21,5.95407063451374e-09,1.25665974423317e-09,5.28615936981772e-08,2.62529534038322e-09,7.99873315134479e-10,1.59390621187975e-06,9.55809128645538e-08,1.43213533616862e-07,1.487424260592e-31,2.73387995627918e-09,3.80727532357951e-09,9.59904066868131e-09,4.37594062717372e-11,5.08108429593076e-08,5.78078314792188e-25,2.59409891501511e-10,4.43844298461884e-09,4.77837677492684e-10,2.15832296022625e-09,4.43326874980941e-08,3.6951419849054e-09,2.04379088840127e-54,6.1537811231025e-09,3.67440246710722e-07,1.34493127354977e-09,1.23857454694448e-08,1.32237089863047e-09,1.34498511333016e-06,1.60287467894702e-09,1.39144028441078e-09,7.44450745388108e-08,1.70571716474423e-08,4.78350264825999e-07,6.70455673341762e-09,7.50185885286387e-09,1.82241530835471e-12,3.51285681480969e-08,1.38904025302543e-07,5.01417008240861e-10,2.44401310820611e-09,2.88023663440816e-09,1.05888042426314e-24,1.07398875689044e-08,4.19755797876017e-07,2.47958918253587e-08,6.30746607082889e-11,3.00934263253561e-33,1.01216512956258e-06,2.3479049486596e-10,1.34116649026631e-09
1.69657198924852e-06,0.973504855175014,4.1878930211406e-05,2.51804910980568e-07,3.54943842266258e-06,0.00253748711991492,0.976479754864301,7.37086587097795e-06,0.025382932438929,4.01881430429331e-09,0.209172093354353,4.1047729574146e-06,4.71261772854657e-07,7.35061449996004e-05,7.48596801675336e-07,0.000569051803193078,5.09157617574581e-06,0.00010087857253419,5.31143249269131e-05,1.99919940502178e-06,2.22609684653387e-06,3.80460819987349e-07,1.76635824354202e-07,4.80160381730901e-08,4.97401487208271e-06,5.81482157313301e-07,4.35012440468428e-05,1.51103013721489e-05,0.00260852729116504,1.67699497923608e-07,0.00120116929104094,1.35340211515509e-06,1.82066613018024e-07,0.0113734449604435,3.12720117740155e-06,4.26417709290826e-06,1.74749742263526e-08,0.0587542587570954,3.45032082488753e-07,1.67740099390374e-07,1.92380876541046e-05,1.5482284920639e-05,0.000271181769589003,0.0280256986268552,0.000179948912067971,0.000380466721775886,7.59890417078631e-08,1.07124101967327e-06,6.558330230642e-07,6.34304706039058e-07,2.98155277534911e-07,1.04805505586568e-05,9.98429612317132e-05,1.37320110559448e-07,2.96801620089056e-06,3.38688473286785e-07,2.39563205156621e-06,1.77274433546152e-06,1.17411763885521e-05,1.63870980985265e-05,0.000215403934012504,0.224678710805417,0.10957524287536,3.0481337962327e-07,2.24244225692105e-07
5.06274703914025e-07,2.43304041483456e-55,0.0625543234241143,0.000490073950039978,6.1485523829169e-06,8.13718623794865e-06,1.89574810967292e-30,2.63940706263717e-05,0.000298012988541261,2.36751975473032e-06,1.24923380949245e-07,1.3725563056999e-05,1.45666190062954e-05,0.000539159193332285,1.92833050273552e-05,0.000215128250880553,0.00022895906329192,7.57410207388982e-05,1.88698669242991e-05,2.44302591415168e-05,4.55399079406387e-05,1.36801147746863e-05,5.85830176649263e-05,6.21311103660701e-29,0.000746980895507615,9.80857745737519e-06,3.50574292706668e-06,2.73004455336741e-05,0.0197483233802116,3.13729816897289e-05,2.04739271920579e-06,5.01925245257126e-07,1.63179129255285e-05,0.0615482276543309,0.00622754541811699,1.45346413240602e-05,1.32114939924306e-47,1.1483862625562e-06,0.000158010679400495,7.49909617680778e-06,3.81097633999024e-06,7.39990587171362e-05,0.0157763102380687,2.32761164691103e-05,0.00204744597568115,8.94811649982454e-06,1.58324345954496e-08,0.0687616566176957,0.00297587238640722,0.000108092512809038,1.15604429872731e-07,5.24639331749162e-06,4.03153996077527e-06,4.65870489973772e-06,5.04678834233239e-05,4.8109018377474e-06,8.86756997121019e-05,3.94889510679196e-06,0.00868978409206713,0.00112367912446473,0.000237199613380815,9.0857051901825e-31,5.8054545102049e-07,9.92330669992291e-07,1.11251782550001e-07
0.00370320473725975,4.45493079088772e-53,7.15309838133556e-05,0.225645964120132,0.00252488861814542,0.00453522355455498,1.07173711195772e-29,0.000124934501865181,1.67528366203045e-06,4.97143390927173e-05,4.10266710121289e-05,0.00254064391852848,8.5944293831151e-05,0.000629001587491448,1.09324815483612e-17,3.68075461827982e-06,0.000233556707776161,0.00096455744505598,0.00277818605138108,0.00476446614392339,2.52315462557293e-07,4.46206236839097e-06,2.66319236495564e-08,8.52893118247115e-29,0.000715751992346718,0.000260530027409396,0.00303681076732039,0.00111648899978122,4.85817806027754e-05,4.78512508660564e-24,0.000121108239083504,0.000336721523123008,0.00193779372993421,0.000223080305907112,6.20919648917962e-06,0.00195523042664003,1.4896920867537e-40,4.08060218513651e-06,0.000578272483999464,0.000475621540734327,5.49050045145237e-05,0.00217598695417599,0.000865481437384407,4.20143629831557e-06,1.26041092839747e-05,0.0177422016987036,0.000329226333774276,0.00130719943054165,0.000534957339300936,0.00131441059411839,2.27235304851154e-07,0.00282149554390271,0.000171000652166071,0.000164667620349019,0.0038059574088608,0.000942944794098388,5.94709283142902e-20,0.000219194614086679,0.0023335103773855,0.0189005128264903,0.000305674723784221,2.02649625203796e-29,3.8799878568362e-07,1.07552924954772e-06,3.55771689862705e-05
6.53083197982686e-06,2.00802006881064e-52,0.000941463961233958,0.00647823412724985,0.0514630473075379,3.02341052618831e-06,2.19523498781547e-26,0.000397035228035167,0.000492323642500029,0.000502157750540542,0.000288423891343356,0.0125078316855789,0.0190035882172306,0.00269645273558979,7.70364614742236e-17,6.554232874235e-05,0.0095992854618436,0.0111187207972218,0.0169826026113034,0.021055666674125,7.96182301934123e-07,0.00135853832904478,3.81498167697944e-06,3.53206172673614e-29,0.00260686462286234,0.0192889343142446,0.0233879438748932,0.00156093605093571,7.26347161148593e-05,2.64800296260082e-21,0.000115628841760383,0.0080400799504046,0.122431086872117,0.00328987321128561,0.00315284469104503,0.00797714938027166,2.09061981417301e-50,6.30261280991885e-05,0.000419065169515694,0.0101473267354492,0.0205550360908752,0.040376366307179,0.0189319563257463,0.0003564639844573,5.60555358543815e-05,0.0247108031564209,0.00214385940612642,5.76034136478412e-05,0.0021096745747635,0.00510543241327234,2.16446396475547e-06,0.00101256467169855,0.0104131376524969,0.0494826735976211,0.0137408923675438,0.00748445876391,4.15967057027327e-21,0.00225566631375211,0.000326709825150099,0.175575187587361,0.000454620988334454,1.90496114315196e-29,3.9089741846548e-07,6.31145713088179e-07,0.00655004436045317
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.75612115508174e-07,1.2222257304588e-42,5.41474424903232e-05,1.79183165879544e-05,1.72274822373286e-05,0.178470929803811,1.70488991360765e-10,5.26237213526414e-06,0.330103363024578,1.18304159933103e-06,0.507301357461514,9.08144743267662e-05,3.71149873401496e-08,7.97270465809572e-05,1.13435042180867e-16,0.000450687197537211,1.18098458925113e-05,3.69159083040653e-05,6.21347687040612e-05,8.50681003422705e-08,3.00908346692982e-05,1.54280168821409e-05,3.58146413466049e-06,1.87864453775819e-29,2.80350691032512e-05,1.66660298384384e-06,0.000217036695100773,8.39487955056882e-06,7.54795641160482e-07,4.4034413143888e-17,0.0608948761857806,3.54133131803766e-06,7.25791699412163e-06,1.29355177996052e-05,0.0180198834496761,1.17174406295544e-05,2.05978922736949e-52,0.511792883960948,2.33196126326294e-07,0.033893784380161,2.4101165009969e-05,6.47980089534043e-05,0.00128247104134088,0.0438393056408055,3.01525661560075e-07,0.000221547142534388,5.0798043301622e-08,2.22956432863339e-06,3.68452966991043e-06,2.83339101294522e-05,1.41272943707315e-07,1.30965607421551e-05,0.000125331526444543,1.56816888280157e-06,5.13849301203493e-05,1.41550662463232e-07,1.37684349283173e-17,7.06551018859309e-07,0.000154943437068876,4.76626333568601e-05,0.000490990600250559,1.61665353432118e-24,0.0309026044716645,1.61438369819294e-07,8.14209971227363e-08
7.81541807715982e-06,3.80922221269898e-53,0.000137324401152572,0.000655807385416298,0.000337659191921948,0.00213777434457178,1.54075672029948e-27,0.112330984741073,0.00070307483690508,5.71915222024406e-05,0.000460359966916584,0.000373398336985066,2.21004800519484e-05,0.00238697623586891,8.16661254248091e-19,5.65483690058699e-05,0.00475592421077602,0.000554412124850497,0.000646882522481838,3.8418951535446e-05,0.000233956629771597,3.2859350444441e-07,1.41510069602969e-05,2.10574255643812e-29,5.04892218067233e-06,0.00131394852423425,3.75535330375966e-05,0.000214214952193002,1.73226339728595e-05,5.04312829940039e-22,0.00287679437543321,0.00010966726096258,0.000418862240632238,0.000459020307191928,0.0157078379609896,0.00203998745723758,7.25794648049144e-39,3.4599822424395e-05,0.00137844440612443,0.000350509109989217,5.89009178730893e-06,0.00119380451380367,0.00762824267585191,0.00222066424373775,0.000362121966238775,0.000172965751560111,4.76308150488547e-05,0.00590473449914419,4.0188281225428e-06,0.000225211948785063,9.62364587764811e-10,0.000210726240195909,0.000370052561867739,0.000130046799797465,0.00119226300313284,4.68914124715289e-05,5.68078499561549e-21,6.64542459552666e-05,0.00233069162743578,0.000104578145278908,0.0822879351810897,6.6496957195726e-30,0.000148946580779853,7.99759544152762e-07,0.00337726460370204
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.98104157656545e-08,9.0905082338061e-57,6.64864405902962e-08,9.2171798473202e-10,3.5892466785942e-09,5.798957576881e-07,5.50843156347125e-29,1.01636162291074e-07,3.75149129512182e-07,0.964332433400165,2.30904025408818e-08,4.89396714364527e-08,5.3037919807347e-09,1.05820625399219e-07,6.73091332069321e-19,1.41704707376688e-06,1.08473370690369e-08,8.72322491259009e-10,2.47278646143369e-08,2.86693272761122e-09,0.0515070445277222,0.0640368900896784,0.000957101095128,2.93524857273349e-31,1.28453407023605e-08,1.60227254757733e-07,5.47452120889075e-09,2.98967067066749e-10,2.64333843256021e-06,3.19968099085842e-21,1.46749045602965e-07,4.57667295483784e-09,2.20942282209297e-08,4.01851888525015e-08,1.79840258384703e-06,4.86473078071657e-08,1.0824467357016e-53,3.09674115467556e-07,0.0761970222581738,4.38928916570561e-08,6.58474922026229e-10,3.60951055981563e-08,3.10168084945316e-06,7.316278686403e-07,1.69396982509112e-06,5.46961083844999e-09,2.24493296667505e-06,4.8626543906312e-06,5.76178950593843e-08,5.64685078902248e-09,2.49230856502135e-10,1.11264159364317e-07,2.84370716337206e-08,1.44755653379926e-08,1.53423348579754e-08,3.06086235032093e-09,8.50709169758257e-22,2.42914544943676e-08,2.86228111738528e-07,4.91707131789596e-08,2.74183786074906e-07,9.41938003172195e-32,0.000898736620292005,3.31122331292439e-08,1.24894387633085e-08
